,city_name,district_name,town_name,url
183,서울시,강남구,대치동,"https://new.land.naver.com/complexes/102216?ms=37.506594,127.0590375,17&a=APT:JGC:ABYG&e=RETAIL"
184,서울시,강남구,대치동,"https://new.land.naver.com/complexes/236?ms=37.497811,127.0616245,17&a=APT:JGC:ABYG&e=RETAIL"
185,서울시,강남구,대치동,"https://new.land.naver.com/complexes/3047?ms=37.49245,127.0537755,17&a=APT:JGC:ABYG&e=RETAIL"
186,서울시,강남구,대치동,"https://new.land.naver.com/complexes/22676?ms=37.498433,127.0526595,17&a=APT:JGC:ABYG&e=RETAIL"
187,서울시,강남구,대치동,"https://new.land.naver.com/complexes/9579?ms=37.505663,127.0508265,17&a=APT:JGC:ABYG&e=RETAIL"
188,서울시,강남구,대치동,"https://new.land.naver.com/complexes/11010?ms=37.504102,127.0539115,17&a=APT:JGC:ABYG&e=RETAIL"
189,서울시,강남구,대치동,"https://new.land.naver.com/complexes/102325?ms=37.500568,127.0604595,17&a=APT:JGC:ABYG&e=RETAIL"
190,서울시,강남구,대치동,"https://new.land.naver.com/complexes/105?ms=37.493541,127.0641205,17&a=APT:JGC:ABYG&e=RETAIL"
191,서울시,강남구,대치동,"https://new.land.naver.com/complexes/11167?ms=37.494596,127.0584075,17&a=APT:JGC:ABYG&e=RETAIL"
192,서울시,강남구,대치동,"https://new.land.naver.com/complexes/23995?ms=37.499211,127.0563595,17&a=APT:JGC:ABYG&e=RETAIL"
